Node(Unlabel),L1Score,L2Score,#1st nb L1,#1st nb L2,#2nd nb L1,#2nd nb L2,#3rd nb L1,#3rd nb L2
N2736,94780.25,67912.5,55,39,95475,69136,0,0
N1112,135780.0,96381.375,82,52,144876,101517,0,0
N1869,137587.25,97590.375,77,61,144070,100758,0,0
N1679,142789.5,101825.375,80,63,150739,105871,0,0
N937,64211.0,36134.25,43,19,78166,42258,0,0
N1643,143794.75,102591.375,82,64,151996,106769,0,0
N1348,143294.25,102445.0,83,60,152304,107503,0,0
N2301,116121.5,82584.0,68,52,119044,84081,0,0
N3405,59587.75,41010.5,37,24,58765,41205,0,0
N2602,102181.5,73000.0,60,42,103651,74344,0,0
N1971,134247.5,95151.125,77,57,140015,97965,0,0
N111,73882.25,51776.25,41,35,83167,52940,0,0
N1651,143533.25,102395.625,81,64,151669,106532,0,0
N1455,145748.75,104185.375,84,65,154755,109130,0,0
N950,128199.5,90758.875,77,49,137153,95778,0,0
N3235,68650.75,47882.0,44,26,67890,48309,0,0
N2412,65479.0,43038.375,42,27,74129,49815,0,0
N1634,73906.0,42322.0,47,30,89729,50117,0,0
N1257,141071.5,100607.5,81,57,150105,105719,0,0
N2939,84511.75,60206.75,51,33,84505,61194,0,0
N247,85001.0,58891.75,48,38,96137,60972,0,0
N1573,145473.25,103799.875,85,65,154078,108278,0,0
N1124,67194.0,37674.5,44,21,81828,44249,0,0
N845,62481.75,35285.875,41,21,76039,41143,0,0
N1597,144826.5,103362.125,85,64,153268,107703,0,0
N2184,122355.375,86878.25,71,53,126220,88647,0,0
N1041,132877.875,94184.75,82,52,141910,99249,0,0
N2045,68444.25,43305.25,48,27,78753,50861,0,0
N394,95390.5,65633.0,55,41,107216,68540,0,0
N649,115158.75,78203.875,66,45,128380,82587,0,0
N2090,127852.375,90720.375,74,55,132651,92970,0,0
N916,63648.25,35847.0,43,19,77477,41898,0,0
N939,127623.5,90318.375,76,49,136607,95362,0,0
N2891,87027.0,62147.75,51,34,87172,63217,0,0
N718,60338.0,34167.375,40,19,73321,39670,0,0
N442,99377.625,68021.5,56,42,111562,71333,0,0
N3251,57342.0,39646.125,32,20,62823,44712,0,0
N1051,66021.75,36989.25,43,21,80434,43440,0,0
N3095,75912.25,53549.5,44,30,75435,54211,0,0
N209,62002.875,29504.625,115,18,72631,33545,0,0
N1681,142718.5,101758.375,80,63,150647,105799,0,0
N1370,70643.375,39979.75,47,27,85930,47080,0,0
N711,119516.25,81221.125,71,45,132955,85819,0,0
N270,86950.0,60240.75,49,38,98200,62421,0,0
N1431,145261.125,103867.0,85,65,154254,108812,0,0
N2527,105924.5,75591.75,64,45,107774,76990,0,0
N3199,57894.0,39942.375,32,20,63577,45240,0,0
N2554,64267.625,42807.625,42,25,72317,49347,0,0
N2798,91512.25,65487.0,54,36,91957,66707,0,0
N41,66793.0,48276.5,38,34,73531,49093,0,0
N1496,72202.25,41020.25,46,31,87764,48468,0,0
N1595,73482.375,41994.625,47,30,89226,49670,0,0
N2392,112283.5,80008.75,66,48,114788,81431,0,0
N2683,97588.25,69847.25,56,39,98559,71123,0,0
N1891,70797.5,43270.75,51,30,83091,51050,0,0
N2636,63577.5,42604.5,40,24,71330,49075,0,0
N1536,146261.75,104404.375,85,65,155103,109119,0,0
N371,58446.375,31016.75,64,20,70005,35560,0,0
N1083,134854.0,95669.875,82,52,143932,100812,0,0
N2761,93713.75,67121.75,55,39,94327,68366,0,0
N493,56179.5,32087.5,34,21,68220,36927,0,0
N320,89952.25,62153.5,50,38,101397,64565,0,0
N2453,109296.0,77921.0,65,46,111509,79371,0,0
N2176,122957.75,87311.5,71,53,126906,89102,0,0
N706,60146.0,34056.375,40,19,73090,39547,0,0
N3384,60740.25,41875.0,37,24,59912,42089,0,0
N2860,88263.75,63054.5,53,36,88496,64194,0,0
N1736,141176.25,100339.875,78,63,148684,104091,0,0
N737,60594.5,34303.0,40,20,73629,39829,0,0
N1928,70201.0,43346.5,51,29,81906,51027,0,0
N514,104557.625,71289.25,62,43,117106,74926,0,0
N1084,66399.75,37190.5,44,21,80895,43702,0,0
N163,78695.5,54553.5,43,35,89204,56123,0,0
N2142,125229.75,88916.5,74,54,129551,90868,0,0
N2684,63298.0,42522.0,41,24,70927,48955,0,0
N2996,81260.75,57720.5,50,33,81047,58511,0,0
N681,59647.5,33784.25,39,19,72481,39217,0,0
N3344,62487.25,43174.75,38,25,61685,43490,0,0
N2359,65891.25,43139.125,44,26,74739,49971,0,0
N1789,140012.5,99390.375,80,60,147195,102971,0,0
N206,82346.0,57037.75,45,38,93293,58886,0,0
N237,84262.75,58378.25,46,38,95343,60384,0,0
N2777,92739.5,66419.0,55,38,93265,67636,0,0
N466,56516.5,31733.875,41,21,68449,36534,0,0
N2170,123376.375,87593.375,71,54,127396,89425,0,0
N1637,73981.375,42379.375,47,30,89819,50199,0,0
N2935,84840.75,60478.75,51,33,84845,61454,0,0
N2467,108640.75,77470.75,64,45,110752,78886,0,0
N2510,64661.375,42882.625,44,26,72895,49502,0,0
N3060,77872.75,55114.5,45,30,77474,55766,0,0
N2529,64502.25,42873.25,44,25,72650,49438,0,0
N2773,93039.25,66636.25,55,38,93590,67864,0,0
N3359,61876.0,42726.5,38,25,61062,43002,0,0
N1865,137729.5,97693.125,77,61,144253,100878,0,0
N536,56808.0,32387.0,35,21,68984,37334,0,0
N806,61722.25,34943.0,41,20,75018,40589,0,0
